"INDEX","TARGET"
6253,2.32663541295258
6256,2.21197448426303
6257,3.12539684976727
6259,1.90277380638495
6266,3.72514877815614
6268,2.97115161006706
6275,2.06299480679714
6280,3.1701760448315
6283,2.27744617472921
6288,4.30327704835332
6289,1.8783334435382
6301,4.12758497476147
6308,2.64794872152398
6314,3.39124837325218
6315,1.34936392939274
6316,3.06745913722252
6317,2.44381603483128
6318,2.38910268259576
6323,3.11877500513044
6329,3.38547786295209
6336,2.45207411038561
6341,4.30251535706661
6348,2.96549893174332
6349,3.94643343985472
6365,2.90250390428136
6372,2.68945172619934
6376,2.3836536649713
6378,2.75232745936587
6379,3.97337993468031
6382,2.24830646317638
6383,2.5060246019731
6389,4.34838719032875
6390,1.25369023478796
6392,4.19946562803641
6394,4.07681606182896
6402,3.0840093665625
6404,3.97212662329271
6405,2.34477697254654
6406,2.61603660502946
6409,3.95469431313444
6410,4.31148773035749
6411,3.02970462507617
6421,3.16761924141073
6428,6.44753415919786
6429,2.14161529619975
6432,3.28695993121779
6436,1.98418289114769
6437,3.22204297679063
6438,3.62908951825019
6445,2.64332352925949
6447,3.56038048950751
6450,2.811147608408
6462,3.59421044246299
6467,3.32399102038142
6478,2.96888361360419
6484,3.93696996098342
6492,3.25807990993528
6497,5.9070718170932
6504,2.33133314888034
6505,2.53924982746476
6513,2.60043676524222
6525,4.42001969569859
6526,3.90465818418288
6528,2.57104163305718
6540,3.46424125193377
6542,3.33191819719102
6544,4.67747144541106
6548,3.31918237285972
6552,2.63346054628792
6558,3.07978299955743
6567,2.29247189573175
6569,4.10348478976944
6572,5.15537407398732
6577,5.13608734583569
6581,2.94929190223036
6588,2.52642295582658
6591,3.69426664461998
6594,2.18181106058829
6600,5.80968910975232
6602,2.81381937442081
6604,2.35870487299259
6605,2.99241931602371
6614,1.94896902908581
6616,2.18213943240468
6621,3.14141847434742
6640,4.26301542747066
6641,2.53124057029119
6643,1.66650789961426
6644,2.56208505013843
6649,2.16102003624838
6650,2.74409056883704
6655,5.38519946332556
6661,1.07328750286905
6672,4.42846913750727
6677,2.64994261743991
6688,1.43332592302914
6689,4.74667453560222
6691,2.42470673387143
6692,4.24634831428836
6694,2.92830470421343
6702,2.07748510191916
6714,2.40300395176599
6716,4.32595762846292
6724,2.71596299463553
6725,2.40329193996778
6730,2.76051701936451
6735,2.431726191804
6738,2.43579701896191
6739,3.10947449530343
6743,3.2506375241468
6747,2.05330106905124
6750,6.95910353458113
6751,3.03484580624121
6753,3.79063382333217
6754,3.00493312376772
6755,2.04983724181453
6762,2.83111025848219
6764,3.11069263986072
6772,5.11108382564533
6774,2.31797865300905
6787,2.31524529990986
6789,1.97203528306322
6793,3.62970155726564
6798,3.67272412207427
6799,2.41045393449603
6800,3.8508237587938
6802,2.73522294409866
6808,2.54864649649666
6809,3.67872853608312
6812,2.93900157187
6814,2.43474737820805
6816,2.28408552869941
6822,2.73593720430516
6829,3.09491883969888
6834,2.24434434290985
6836,4.21829565679645
6839,2.99322294703423
6840,2.67919976632741
6843,4.31277060753885
6846,1.64683401777983
6848,2.44168587320214
6852,2.31262391549667
6856,5.08580111920465
6860,3.71800132607906
6866,3.94345507256405
6870,3.50271454115255
6878,4.18412053341969
6880,4.58816338274787
6885,3.84260975247974
6897,3.63336500635092
6902,3.22963028032789
6904,3.7175176518264
6907,3.45762337394994
6909,3.01898294565064
6914,1.88470164757701
6915,4.0500880722956
6922,2.30847764844356
6924,1.68880276602637
6933,1.8101476038988
6934,4.16299360617317
6941,3.44679951913991
6957,2.09475581800817
6960,0.928644527612535
6969,1.54658688104564
6975,1.9059050793988
6980,2.61964033687818
6983,2.34918973081276
6987,2.22467855776696
6994,1.82022614640396
6997,4.2871686186835
7002,2.82697531349704
7010,2.0552003958383
7015,2.30324331987866
7019,2.83701917081395
7022,3.03463016124077
7025,2.08370201090402
7029,4.46985915267734
7031,2.26861307741847
7037,2.1280860348194
7038,3.03851695668913
7043,2.19607669374186
7049,3.172289940411
7052,2.71375305905021
7053,3.92018622510615
7056,2.72996484845862
7057,3.89355676587176
7080,2.91574292909781
7086,2.77950116141847
7087,2.2838568615443
7105,3.08370741134501
7108,2.02257733342854
7121,1.90429884934636
7122,1.87581766769052
7125,3.34196401068899
7132,2.97954181296441
7134,2.36398808446683
7151,1.87920695435915
7152,2.90382509802564
7157,2.66361890068991
7159,2.60478537333204
7166,3.06093401446443
7167,2.90065178828024
7177,2.63799349816256
7179,2.5865481765294
7181,4.19708726785656
7183,4.09159014010749
7186,3.28674749499248
7193,4.90953749828847
7205,2.78769640303794
7207,3.31910951573233
7209,2.7364291928447
7216,3.74542885636618
7232,0.433031084920283
7235,2.81803894321266
7238,2.14114288147047
7240,1.8275869727677
7243,1.7677773356764
7252,2.03038202422862
7269,2.11070444740221
7275,3.11626376997532
7281,1.29153189450564
7283,2.17582580076051
7287,6.01778421994702
7289,5.35992030603849
7291,3.57142076308198
7294,5.84623993167007
7304,5.08765152260179
7308,2.92151418497665
7313,2.49425543666584
7319,2.57139346668254
7325,2.60198490574042
7326,2.08118159077546
7330,4.53599760973894
7332,3.20706608970744
7337,2.07375308045938
7341,2.12072035572755
7346,2.87963761576068
7353,2.16631319103329
7354,3.49812588796866
7361,3.18982235382911
7366,3.08921683847342
7368,4.72904629448619
7372,2.80066511877461
7375,2.40000685215275
7377,5.72332589593331
7380,4.28819717528702
7382,3.92918099904856
7385,2.51134636862624
7392,1.88326432042591
7395,3.51001915446424
7397,2.76272180794491
7403,2.92901764267075
7406,3.09317318718252
7409,1.09837012354024
7410,3.21028313074493
7412,2.87921459064224
7419,2.59953720775145
7425,2.74114228807924
7435,7.04729547573252
7438,3.14956573211391
7440,3.04127146312303
7447,2.79629825663226
7449,2.00807092043047
7456,3.33092263718809
7464,3.35591570345597
7478,2.33629773390646
7480,2.61592925919674
7481,4.87061822437116
7483,2.24003578334432
7484,2.70332921598428
7491,3.49425934078243
7494,1.68605195134785
7501,2.027526904003
7503,3.64900866960662
7509,1.77607836036953
7517,2.79376774606452
7518,5.73029621282401
7519,1.72345659439615
7521,4.96416246148279
7522,2.4171634835326
7536,3.12253281793411
7539,2.13228386491891
7547,5.45734384948403
7549,2.88854770033319
7552,2.47423674712957
7554,2.62733894364132
7556,2.38589645791718
7564,3.05804904282249
7566,3.28504438496934
7570,3.8341280992822
7571,2.93513074457565
7572,2.89194292252385
7575,1.74381178491253
7586,0.901148548749777
7589,4.32887569420511
7590,2.4084744951263
7597,3.21038066824367
7602,3.62857381183919
7604,3.93001514316689
7605,2.47771300925472
7612,1.24246511893676
7615,3.34753697124636
7617,3.01819006113944
7624,2.90418076355787
7632,3.76802899206898
7639,2.63447900626825
7642,2.48901767342948
7643,2.58117472686618
7649,2.52504381790623
7650,2.61141287059906
7653,3.38594627117341
7654,3.35399653426263
7657,4.81216677349313
7662,2.15696353922815
7669,3.36315151364448
7671,1.99063157584551
7675,3.11404066055834
7678,3.78827271552107
7682,3.71770699162484
7688,2.73120350985694
7689,2.87252155123433
7690,4.1272013326948
7692,1.88450641776037
7699,3.97378949204582
7705,2.76192722791537
7712,2.69318415864846
7726,3.93137759287511
7728,1.54908056878454
7735,1.95239809017024
7737,2.3032740401208
7739,2.92594363117881
7743,4.48343421441523
7744,4.36087708595314
7746,2.16452870851474
7749,2.00460183027159
7750,2.7829045817105
7752,3.37105623968916
7755,4.3761793406453
7756,3.02175371311592
7762,3.98955892523511
7764,2.74822284463014
7769,2.18822881946181
7770,1.96586855628583
7776,4.60268625994259
7778,4.81876086634073
7784,2.36437559269733
7786,2.28479309168711
7789,2.81384335245959
7793,2.48159911378831
7794,2.72544397062406
7804,2.91408953511727
7811,3.3883245074656
7813,2.57435981047614
7815,1.80305356666924
7817,2.64026586256377
7818,3.0785933493948
7821,5.61821750503891
7825,3.26518337221554
7830,4.65075356118671
7832,3.16435667231044
7835,3.45866647836574
7839,5.97575633288208
7842,4.63725834549659
7849,3.6177818345886
7856,2.3941203314889
7857,2.45681982771404
7863,4.02968773290206
7866,3.89649277401909
7871,2.85987527789029
7875,1.87494895704612
7882,1.56407499186217
7887,0.566856557091413
7888,3.28270824385979
7891,1.68839980796545
7895,3.01831398438396
7901,3.79174714397679
7906,2.10799837155581
7908,2.69047705302818
7917,1.76965401340529
7924,2.63649790580641
7948,3.61986348148034
7950,5.64695701802759
7955,1.72917916444315
7957,3.78395342115655
7959,2.19271101909869
7967,4.70642884572962
7969,2.06435610527644
7971,3.78061990888493
7974,2.58006653651975
7976,2.0661533278513
7986,5.27589801011143
7987,1.74547864453418
7993,2.97380911140861
7996,3.10093035106295
7998,3.01812021841089
8018,1.93158306291731
8019,2.27996883466791
8027,2.50460728941695
8036,3.10644919275471
8040,4.13361616789366
8044,3.89654475295916
8050,2.5615008262764
8052,1.16025850930416
8054,3.07022646782467
8057,3.1980669604145
8058,3.87548219177773
8059,2.38741921526192
8066,2.49672213728695
8070,5.90071941570315
8072,5.45615693446151
8078,2.48779537117498
8079,2.71919085269466
8080,3.34540451598128
8081,3.74554247401566
8088,2.86732179247707
8091,1.94692846368072
8094,2.16400529925043
8095,2.39629699015602
8099,3.96356469298412
8101,4.81721157709791
8102,5.02763939376185
8116,4.03262446441101
8125,3.75089452526953
8134,4.90264972636633
8139,3.27536266560121
8141,3.61127242510363
8147,2.58103295051668
8158,5.51614516421639
8160,2.38515384483777
8165,2.59012400705229
8187,1.88742880876274
8205,2.87223912246141
8209,2.24693385966642
8211,3.25345368525197
8232,3.29829382635115
8236,3.86108941472796
8237,5.23743221461512
8238,6.43427937264481
8245,3.59278501127988
8256,2.44247293710454
8268,2.4791376333028
8269,2.2566806536186
8270,3.92007839451469
8286,1.84746984540374
8289,3.00566943974198
8301,2.49891682386406
8305,2.51078105827857
8310,2.61613874495501
8312,1.69006953574683
8318,4.7010852591283
8321,3.60024722714362
8328,3.2628330519644
8331,3.76146118323392
8334,2.50303484075493
8344,3.41509023227957
8345,1.64706726045272
8352,4.25562969716937
8358,2.86458078000258
8359,1.42151827690643
8360,2.29773298532117
8365,2.70904143153318
8366,2.71416625330226
8369,4.11490099581554
8373,4.98247222444916
8378,3.3438959572013
8392,2.5270540209053
8397,2.4867500952995
8399,1.97872282275648
8400,1.95448214547312
8405,2.13570542892028
8406,3.41150821687259
8410,3.9500705098191
8413,3.43564498598658
8414,1.48138817294
8416,4.49385669084919
8426,2.12592511233811
8434,3.98164542007819
8439,4.38507522087648
8440,1.92168649746516
8475,3.7724703364648
8480,4.66631426717238
8497,1.46231940369434
8499,3.04991990102535
8500,3.20233097433576
8501,2.65760097530196
8502,1.78215513860894
8518,5.05843886295659
8520,3.3566313531788
8523,3.83867966096803
8525,2.02182306480432
8532,1.94000964840327
8535,1.49841141677414
8543,3.25146771162299
8554,4.09371348572912
8560,4.45797671189764
8561,3.40238875336595
8563,2.15500204640063
8566,2.76219059094969
8570,3.36588272312309
8572,3.07382706644398
8582,0.690390334571995
8583,2.65679458379071
8587,3.0787747183659
8592,1.40181211263098
8593,4.59251623595567
8607,2.21299256046768
8609,3.79119925678181
8610,2.67733534027919
8614,3.36618054937937
8616,4.12394912588998
8622,3.33765059757662
8623,3.42338105349641
8624,2.47190502388657
8633,5.40867004856301
8641,5.76829738380768
8644,5.07528260401979
8649,3.26879586872656
8653,2.55966737675318
8657,6.47138625210092
8658,2.27250078817931
8663,2.55416529441851
8672,1.40414813338342
8680,1.52808274282027
8684,2.09184078396647
8687,2.92263761194617
8688,3.48226903744182
8690,3.18493417947107
8712,1.76455096424891
8717,2.8859171664043
8730,4.22913101413073
8739,2.88721729836835
8744,3.56499735742745
8747,5.02134032954605
8748,3.8024338659861
8751,2.50548269879403
8758,2.68232876210678
8761,2.74302873433831
8763,4.37350921028167
8764,3.51334595822133
8765,5.61255951236337
8773,4.15305599661341
8780,2.19132515315384
8781,2.43720430231266
8782,2.76790269522256
8785,0.615123092634073
8786,1.37812065332261
8797,2.4393251583807
8799,3.5209308397362
8807,2.00314990319739
8816,2.32760809315467
8817,2.82699460831146
8826,4.63724605726679
8833,2.68592032987936
8834,2.58928791232598
8835,1.96043238946475
8840,4.60776072601721
8843,3.13017854914044
8849,2.60305291285429
8855,2.95125472904279
8861,1.78942284217807
8862,2.923460465449
8865,2.44359166340832
8868,4.34783794134885
8870,3.76084813081387
8880,3.71114114802221
8885,3.02611424320472
8894,3.43167119632325
8895,4.05153931988684
8899,4.06670334376529
8912,3.31869268179525
8922,2.33203141028191
8924,2.80190695577383
8928,3.64644818969356
8932,3.12841088240355
8943,5.06045873604385
8945,5.61030591120496
8946,4.16890768889141
8954,0.926061119445459
8958,3.18413895529092
8960,2.17431891862808
8965,0.837572773572578
8966,4.0663305640004
8967,1.85099245719465
8969,2.66971570262079
8980,3.43069685407098
8984,3.34045275284717
8985,2.58867459411893
8988,2.14090408574618
8989,4.15535831448259
8995,3.01842422676316
9004,2.20825244041821
9010,1.05499908706766
9012,2.48003497561144
9018,2.64054357349754
9036,1.56967396296206
9037,1.59915640330518
9040,4.62541314814582
9041,5.25677655270874
9044,5.43784174179872
9045,2.8429997831041
9047,1.61283930964049
9049,2.88366008840331
9061,3.26334267799043
9062,2.00331875212576
9076,2.91315285926028
9079,2.26761810815369
9081,3.61972885883854
9082,3.49158663887414
9089,1.78903123552038
9092,2.3236577458436
9094,4.09531137247759
9115,2.6205434683867
9117,3.18384803535261
9118,2.8661249557346
9120,2.77167527071964
9124,2.24351433346905
9128,1.96091727466745
9135,2.7334723913199
9136,2.05561392804914
9138,3.54662829936093
9157,3.58906867916532
9176,3.09828302709009
9183,3.06439580526074
9187,2.78937014100664
9188,2.35031512426264
9190,4.01174812870692
9197,3.34207578241841
9200,2.928954441826
9201,3.07320436724638
9203,3.25705936926514
9212,2.88552177164573
9213,2.63898698356364
9214,4.14267287906658
9217,2.21203009250868
9219,3.32856773454346
9220,4.3277018933922
9221,5.43833491343152
9237,3.43686570396431
9240,3.35396626534278
9241,2.02513526245792
9248,2.7652999128007
9253,6.81452004687551
9259,3.91496960112259
9267,4.35751161025044
9271,2.07219170380686
9273,2.27434651133976
9285,5.3808741079154
9290,2.96813675458131
9291,2.3153192284142
9293,2.85996657903827
9294,3.22568150485276
9301,2.76752083479033
9302,3.48413391685008
9312,1.60352316449734
9316,2.97536005046756
9319,3.66704965728598
9328,3.84293458126386
9331,2.26787284543323
9338,1.08576713574989
9350,2.6335095955774
9356,2.93166613283301
9359,1.48854079133103
9362,3.1704849140102
9364,2.44648303539502
9370,2.83659512863685
9380,1.77488904962055
9386,4.10492903785436
9394,3.05608429716401
9407,3.33430579293105
9411,2.91775302110151
9422,2.81537092598143
9423,2.44090297828593
9429,3.06223930473031
9433,2.11950611224809
9439,2.82216789057039
9451,3.55132769610228
9452,2.84770416529755
9453,2.7611324786899
9460,4.48355833219646
9465,4.84515524346879
9470,3.77524804137299
9476,3.23609475476611
9485,2.96373193431407
9486,2.4641498485797
9488,2.73793628716671
9507,5.15449385960689
9508,2.36763213614434
9517,7.04515020541986
9521,5.22298008762197
9528,2.64396312064889
9532,2.86685889461344
9536,2.14285008553693
9540,4.70402074733984
9542,3.84613804263907
9546,3.37900462470771
9548,3.83000030771402
9549,5.80054288491476
9554,4.48834376436884
9555,3.6849312892576
9558,2.73844710970016
9573,2.97636200298639
9575,4.17127663907509
9584,2.57040360234981
9586,3.34446222337713
9588,4.94663306562478
9591,2.91970817795639
9592,3.78905847606282
9597,6.40185807384523
9600,3.49040481210501
9603,2.87192217851541
9605,2.20443465477774
9614,2.26500883135416
9616,3.95446102836905
9622,3.0118179833337
9624,3.37272217545797
9629,2.95488086011886
9633,3.47828803496976
9640,3.65901777465773
9644,0.778629018663436
9645,1.89042964402879
9646,2.61727573886298
9648,2.52615429740072
9649,1.76640565358599
9660,3.08517368430003
9664,0.725133715502023
9675,3.956688150507
9679,2.80362174815071
9680,2.56510194055868
9682,2.57172952637133
9697,2.65366073321067
9701,3.14960707566623
9704,2.1257998151634
9705,4.21520071999595
9707,3.16819306756437
9714,3.80138726561117
9718,1.96492845491558
9722,4.92076548174078
9739,2.13143236000006
9747,5.30735242451642
9751,2.83626065524412
9757,1.76110262826913
9759,3.15695641421445
9760,3.49641619408096
9764,2.05448696041962
9776,2.99906529497688
9778,2.39289365886873
9786,1.67847126181533
9803,2.95077188665575
9804,3.9141929731068
9815,4.49081318745053
9824,1.55664097339445
9825,1.36351551549398
9826,2.87938080036307
9827,3.41877620657879
9833,2.85125493638646
9835,1.69846215466356
9860,3.3447589845077
9865,2.52945219231397
9871,3.25012122312362
9874,2.37590335345204
9880,1.80953497705237
9882,2.45351415579422
9885,2.71421136784244
9888,3.47753512237928
9892,1.84019074378612
9893,4.27424313251305
9896,2.35691743447354
9902,3.14355193216627
9906,3.43020820894352
9910,4.15000152988013
9914,4.71367360958629
9918,3.90667176270218
9920,2.52657974672318
9926,1.78850511970932
9931,5.10586335918166
9935,3.11732689220296
9945,3.64214896512368
9953,4.07273364733767
9957,2.46638300244093
9963,3.44001629177531
9972,3.12544344843805
9976,4.1438039966833
9979,2.40664579504169
9980,3.38249245977122
9982,4.0174211485507
9991,3.24873398566644
10000,4.27916498926089
10003,2.74133766802647
10005,2.11844762022802
10014,2.70715573495796
10032,3.23903503968816
10034,2.41125920812835
10041,1.97614665048652
10042,3.58190020163038
10044,4.75621914228981
10045,1.79310564444102
10054,2.99859259634099
10061,5.6418948332682
10062,3.70856693882718
10073,0.635596529592445
10081,3.25875105351385
10084,3.02931799209097
10086,1.03803355733953
10093,2.4855178040907
10101,4.91272906865684
10105,3.56648264546588
10110,2.93848482672723
10113,2.88093776635731
10115,2.54458858019709
10119,2.55152263113765
10121,3.03844389330882
10124,3.29164471982326
10126,4.90946932914761
10127,3.04355763391151
10145,2.97610533988536
10147,1.89468182005229
10148,2.14710732366752
10162,1.41805786173408
10163,2.27807153408802
10166,1.85871650121557
10172,2.69443458475587
10173,1.42814256831797
10175,1.78314983851389
10180,2.83457491387035
10186,3.70287795710275
10192,3.21824025452392
10199,2.39407772567602
10209,1.49549428476113
10210,7.10011809095394
10214,1.46254676720909
10215,3.14690328752147
10216,2.77634486553172
10232,2.2776697500941
10239,3.95401844254561
10249,4.19124772996545
10253,4.80229386391329
10255,2.95763627229999
10262,2.06235926428861
10264,2.12593880989192
10266,4.07138635836677
10268,3.13586321054407
10271,2.53398182495081
10272,4.96329006547278
10276,3.16572654997016
10277,1.72982857814603
10279,1.7479633674445
10281,1.23320457415976
10285,1.85228801331538
10294,2.21300124733633
10300,2.23859620869734
10304,2.72064051431449
10307,2.24972757503012
10309,4.71045335419781
10310,3.16152284307226
10312,2.16177720869409
10321,2.77279789973732
10332,2.40383537836787
10336,2.70429285209962
10368,2.55297127341759
10369,5.25283901669779
10375,2.0166997981602
10376,2.64154637974761
10379,2.85571035826864
10380,2.39210318937352
10383,1.44125127149442
10385,4.77878496288598
10387,2.55457847344529
10397,2.40084725537276
10412,3.22685613751839
10413,4.30494065773199
10418,2.12922319785291
10420,2.65860448766696
10426,3.31080715355762
10427,2.11917249311906
10428,2.60092826148739
10430,3.05507688733682
10435,3.37540685766912
10436,2.08458959859703
10446,5.85003563094711
10448,3.06709967797642
10449,4.00130423451058
10463,1.90704683654561
10469,1.73307107640253
10470,3.90730754833938
10471,3.34747676263876
10473,4.28697684558816
10476,2.23964091369802
10482,2.67956967411339
10500,2.7178617837033
10511,4.44960848722101
10512,3.04183101435708
10514,2.6183966324963
10515,4.00109217181976
10526,3.08349651028435
10546,2.84402693081442
10549,2.78028401207975
10553,2.34103575314349
10558,1.86027562784971
10575,2.09028188900208
10581,1.99802085973605
10583,0.804197632765227
10584,2.63499283525714
10585,2.84052874467691
10610,4.64922322418206
10611,1.85529750247941
10616,2.1464485762246
10618,2.83729345137577
10628,1.31787068603208
10632,2.53615803412418
10642,2.78723212338687
10648,2.82498940000569
10649,2.76205842056124
10650,2.33829789740722
10654,1.94444243650261
10656,4.5349693629047
10661,4.06968151585214
10663,4.253246725643
10672,2.67983135859821
10678,4.618665398093
10685,3.44111604264998
10690,4.10759750806376
10702,3.02443474550479
10706,2.991628494811
10708,2.24897853631145
10716,2.65988862610441
10717,4.30464654062087
10720,4.46095225322797
10729,2.65759941513389
10730,4.8634311982295
10745,4.48696870908698
10753,1.95857236486526
10754,1.55487622347301
10762,1.72764735519921
10766,2.61179836902302
10776,1.88308586812154
10783,2.11053935190081
10789,2.01551075918864
10790,4.98542175780501
10797,2.90089955802337
10807,2.66456222621303
10810,2.52647723090783
10817,2.3246060534346
10820,2.38056516826816
10822,2.56053663675156
10828,3.75661690571439
10829,2.18138267004711
10830,2.41799978969682
10831,5.88317299847351
10841,5.07228701009903
10847,2.69696782351385
10856,1.02639783711138
10860,1.01460064117348
10861,4.84386318097697
10863,2.49931906550141
10875,1.4380953455227
10884,3.70006142787404
10895,2.90798120435882
10897,2.45507381722741
10898,2.04250836448644
10903,0.798254646911612
10908,3.71273311761596
10924,1.74999451752632
10926,1.76359255165639
10927,2.4240192991164
10928,2.40795682225637
10933,1.43524243107103
10939,5.40423569206124
10942,1.9767513947817
10945,2.59033198070185
10949,3.33928645688221
10950,2.7584248689891
10958,5.42024367974925
10963,3.18859820282078
10967,2.97178273731126
10971,2.89226188826647
10972,3.44043613534831
10974,2.90611324957709
10976,4.26099919453048
10980,2.35945467787882
10991,3.24020810658177
10995,3.87114990761107
11014,4.43454510213379
11017,4.15253852044816
11019,4.09402384165133
11022,3.04217070702112
11030,3.95029479255576
11031,2.69615680955192
11041,3.23922171096583
11042,2.90670319096344
11044,3.33047014229182
11047,4.10728273034966
11048,2.5620261731651
11049,3.05532411498136
11052,2.946917000024
11058,3.13491070724304
11069,2.68396944852975
11070,2.11815228479596
11073,4.94800814729611
11074,2.36733580055074
11078,3.24969833208366
11079,1.33230916431707
11085,2.48501955431575
11088,2.74329750998566
11106,2.36219544170226
11110,5.20006022423529
11114,3.18761614326047
11118,2.03472458194427
11129,4.27531647138913
11130,2.99779907556221
11131,2.51915141586855
11133,2.18969736159564
11138,3.21973726159963
11143,3.41271246872753
11146,4.06082628665741
11153,3.32692254156365
11162,2.95455270908417
11170,6.40059542811683
11171,2.06953778630623
11201,2.62841647051089
11216,3.99300440628778
11219,2.40828910301216
11222,4.26011675284112
11234,3.06588342067814
11238,2.79062853795827
11244,2.66899290149758
11246,1.99779612801223
11248,5.75776254333087
11250,3.04352187328676
11256,3.2958998898078
11259,1.61874702999877
11263,2.40948905415692
11264,2.197175546661
11270,2.61619041287332
11274,3.34908670369289
11281,2.52050904005141
11285,2.80704486913921
11300,1.33489768313038
11305,2.23983631338003
11317,3.09608933796853
11319,1.9990849284693
11330,4.5877777233821
11334,4.09593427538197
11335,4.89284711143077
11336,2.61287480005219
11356,3.65126227797469
11358,1.55332806916042
11360,2.90659785795294
11364,2.26822087787098
11373,5.33796610675434
11379,3.21473707146131
11382,3.6313991173476
11383,3.76943139774165
11385,3.54226706879741
11387,2.51674070025875
11391,2.72882633083907
11397,2.01025447533121
11404,1.79733683480634
11405,2.13776688479852
11409,2.96569795259091
11419,2.41752556076909
11430,3.87733066162111
11434,5.24434166452834
11436,1.98287734293833
11440,3.29170550498099
11443,2.52876992565815
11449,2.308052759111
11452,2.19476682293846
11453,2.27599974321478
11456,2.13617961357023
11457,2.49585340834574
11459,3.26475840242013
11471,2.09001081224834
11476,2.39507648194848
11479,2.27848235551418
11481,3.03900332586344
11485,2.56173905542926
11486,1.92582900741208
11487,2.05012695455729
11488,1.88997094009905
11498,4.52959686376065
11506,2.53405781565753
11511,4.26287333561819
11515,2.7459757153119
11518,1.50560169483306
11521,1.91145644102958
11523,2.46164900556006
11524,4.08678743893636
11525,2.8537946211135
11528,2.4528224171987
11530,2.16745573759642
11531,2.43078226720017
11533,2.25926398223912
11535,2.98234906833328
11537,3.18420225103679
11538,2.24963894549107
11541,2.30178969365072
11548,3.14151573708293
11552,2.51875345066252
11558,4.43437870186913
11560,3.03243402977968
11566,2.98942118749946
11572,2.33332049989227
11573,4.15104650620784
11582,3.24033860118964
11586,2.31900528218082
11590,2.85799801201181
11591,2.0736229299064
11601,3.35417870321234
11611,2.42577332443603
11617,2.07472118052039
11619,3.13287478723251
11624,3.1290442354282
11626,5.50714625442613
11644,1.23857201310429
11652,1.66122443762367
11656,2.87684268784133
11658,2.36558184181902
11659,4.69635746305842
11663,2.53867797806957
11665,3.20563143160822
11683,3.78447755389818
11685,2.56797085469926
11691,2.48323038915301
11694,2.19372932766299
11698,2.35453360541013
11700,2.72763489945732
11703,1.54485850811551
11705,1.97943577028984
11710,3.03839335935462
11711,2.40825118398748
11714,2.50307414526427
11731,4.0968030188139
11732,1.69727224022524
11742,1.83351168048783
11744,3.07255439758838
11745,2.85795182938638
11749,5.08909864654718
11756,3.19480948193923
11761,1.77336749073395
11762,3.86295423754754
11766,4.06955188212539
11767,7.59582240727042
11769,2.17581474241132
11770,3.2518372150723
11771,3.24292826080757
11777,2.7047482474491
11778,4.52125371870584
11779,3.17784228432075
11788,3.64904778305998
11790,3.47230575770615
11794,3.08312343470289
11801,3.13888640122732
11807,2.76380557958726
11812,3.0215980960527
11817,3.39081082877658
11818,1.72969390475664
11825,3.42537812915737
11828,3.34883667112454
11833,3.84008289627137
11837,4.47566550959703
11838,1.62367321524688
11842,3.19871652623287
11853,3.66955729506962
11857,3.81066434302769
11858,1.13502212827573
11860,4.44892852946318
11867,2.84032846618011
11868,4.44764423351832
11871,3.71865737685867
11875,3.24893069241409
11881,5.88990138820157
11890,3.67033055523164
11892,3.9291313425057
11894,2.26747501149572
11896,3.24608274200888
11903,2.95649418675097
11905,3.18085898491294
11907,2.12872022299026
11909,6.91557587419126
11911,2.56594282379367
11915,2.39677293931908
11918,1.51251304892485
11920,4.41620947257505
11923,3.67695300081377
11924,2.78297227352314
11926,1.90005984634954
11931,2.68224384557231
11933,3.80450779196452
11940,4.1952757210344
11951,2.97396992594099
11953,1.89573476202273
11973,3.31597468046017
11984,2.92272983747749
11985,2.697918010635
11991,2.46266336881594
12002,2.54209136611495
12006,2.56326964286498
12008,4.15497812491558
12013,2.37169712734004
12015,3.1897642862689
12016,3.9293243786921
12023,3.19988646819291
12029,3.15800513971242
12036,2.56302511528607
12038,3.45949755835107
12041,4.11336766509817
12049,3.54164640899515
12050,2.67177206285191
12054,2.99389505257702
12060,2.31218248654222
12062,5.10130702903423
12065,2.30447737596052
12079,2.26893532581453
12083,5.67695278181188
12090,4.28632566983243
12091,3.45472710522096
12094,3.67492155319368
12099,3.21022088999496
12101,2.40540195323545
12110,2.88635117439722
12116,4.63278045453749
12122,3.20055259457869
12127,6.70746588687158
12133,2.99413694522038
12142,3.82743406913523
12147,3.49976768516907
12156,2.30920974923074
12157,4.27266932562639
12158,4.771162874363
12161,3.45051702885274
12163,3.48518985058561
12166,1.91315344376901
12170,2.12086171031068
12174,4.88254426333149
12183,3.29905544534212
12188,3.25170589945836
12189,3.78667855889041
12192,2.26506574081251
12201,2.82245715088832
12204,1.21026375636897
12207,1.77720199433931
12208,1.7347693560742
12209,2.15111425920678
12210,6.44260624140118
12217,2.42089044548292
12227,3.24807804456135
12231,3.16899300021988
12232,3.18240269873338
12239,4.94591609303324
12240,2.03681953418545
12251,2.5569681338741
12256,3.99972818675017
12261,2.36078181558379
12263,2.0545518174935
12266,1.77211526405127
12267,2.44865183245278
12268,2.92651376873061
12279,4.07142340722416
12280,0.568975640885608
12283,2.27936438752711
12284,3.33895965818358
12285,5.55218500264025
12286,4.7031539554162
12292,4.06408682009018
12295,3.36890585198612
12301,3.13086219961869
12314,2.03914191688236
12315,1.69102390640894
12318,2.40862876524491
12332,4.82579425261548
12334,3.18602915109813
12337,2.64628027568064
12338,4.27496101638132
